,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
1507,1507,66,1507,AR6_WGI,1288,32,"The SR1.5 (Hoegh-Guldberg et al., 2018) assessed that a threshold for WAIS instability may be close to 1.5°C–2°C ",The Special Report on the impacts of global warming of 1.5 °C above pre-industrial levels (SR1.5) assessed that a threshold for West Antarctic Ice Sheet (WAIS) instability may be close to 1.5°C–2°C,medium,1,test,"These ranges are wider than SROCC likely ranges, and more consistent with the SEJ (Bamber et al., 2019). However, projections in which Antarctica contributes much more than the assessed ranges under sustained very high greenhouse gas emissions – that is, around 7–14 m to GMSL by 2300 (DeConto et al., 2021), cannot be ruled out, and are taken as a sensitivity case (Section 9.6.3.5; Table 9.11). In summary, there is high confidence that Antarctic mass loss will be greater beyond 2100 under high greenhouse gas emissions, but the large range of projections mean we have only low confidence in the likely AIS contribution to GMSL by 2300 for a given scenario. Deep uncertainty remains in the role of AIS instabilities under very high emissions. The West and East Antarctic ice sheets are considered to be tipping elements – that is, susceptible to critical thresholds. The SR1.5 (Hoegh-Guldberg et al., 2018) assessed that a threshold for WAIS instability may be close to 1.5°C–2°C (medium confidence), as only RCP2.6 led to long-term projections of less than 1 m (Golledge et al., 2015; DeConto and Pollard, 2016). Based on the agreement",False,high,high,"[('high', -0.2486843, 77.98), ('medium', -1.7555813, 17.28), ('High', -3.4830785, 3.07), ('very', -4.5031934, 1.11), ('Medium', -5.3559766, 0.47)]",high,high,"[('high', -0.24553075, 78.23), ('medium', -2.2214181, 10.85), ('High', -2.4376218, 8.74), ('very', -4.4682727, 1.15), ('Medium', -4.7595115, 0.86)]",high,high,"[('high', -0.2669829, 76.57), ('High', -2.0990639, 12.26), ('medium', -2.3912392, 9.15), ('Medium', -4.4352894, 1.19), ('very', -4.994755, 0.68)]",high,high,"[('high', -0.2486843, 77.98), ('medium', -1.7555813, 17.28), ('High', -3.4830785, 3.07), ('very', -4.5031934, 1.11), ('Medium', -5.3559766, 0.47)]",high,high,"[('high', -0.2437844, 78.37), ('medium', -2.2985005, 10.04), ('High', -2.3319077, 9.71), ('Medium', -4.539889, 1.07), ('very', -4.9947705, 0.68)]"
1510,1510,67,1510,AR6_WGI,1289,12,"Under around 2°C–3°C peak warming, complete or near-complete loss of the WAIS is projected in most studies after multiple millennia (low confidence), with continent-wide mass losses of around 2–5 m SLE or more; this could occur on multi-century time scales under very high basal melting (Lipscomb et al., 2021) or widespread ice-shelf loss and/or MICI ","Under around 2°C–3°C peak warming, complete or near-complete loss of the West Antarctic Ice Sheet (WAIS) is projected in most studies after multiple millennia, with continent-wide mass losses of around 2–5 m sea level equivalent (SLE) or more; this could occur on multi-century time scales under very high basal melting or widespread ice-shelf loss and/or Marine Ice Cliff Instability (MICI)",low,0,test,"Simulations of previous interglacial periods often show near or total WAIS disintegration, with mass loss exceeding 3 m SLE (e.g. Figure 9.18), although limitations of these studies or inferences that can be drawn under different forcings limit confidence in the robustness of these as quantitative analogues (Sections 9.4.2.4 and 9.6.2). Overall, increased evidence and agreement on the time scales and drivers of mass loss confirm the SR1.5 assessment that a threshold for WAIS instability may be close to 1.5°C–2°C (medium confidence), and that the probability of passing a threshold is larger for 2°C warming than for 1.5°C (medium confidence), particularly under strong ocean warming. New projections agree with previous studies that only part of WAIS would be lost on multi-century time scales if warming remains less than 2°C (medium confidence). There is limited agreement about whether complete disintegration would eventually occur at this level of warming, but medium confidence this would take millennia. Under around 2°C–3°C peak warming, complete or near-complete loss of the WAIS is projected in most studies after multiple millennia (low confidence), with continent-wide mass losses of around 2–5 m SLE or more; this could occur on multi-century time scales under very high basal melting (Lipscomb et al., 2021) or widespread ice-shelf loss and/or MICI (low confidence) (Sun et al., 2020; DeConto et al., 2021). Mass losses under around 2°C–3°C warming could be less than 2 m SLE, particularly for multi-century time scales, low basal melting, or less responsive sliding laws.",False,high,high,"[('high', -0.28688455, 75.06), ('medium', -1.7976611, 16.57), ('High', -3.2422278, 3.91), ('very', -3.3825572, 3.4), ('Medium', -4.991997, 0.68)]",high,high,"[('high', -0.4052035, 66.68), ('medium', -1.4600111, 23.22), ('High', -3.1161354, 4.43), ('very', -3.2617424, 3.83), ('Medium', -4.3690953, 1.27)]",high,high,"[('high', -0.24527276, 78.25), ('medium', -2.0236578, 13.22), ('very', -3.0629206, 4.68), ('High', -3.4907084, 3.05), ('Medium', -5.4570875, 0.43)]",high,high,"[('high', -0.3265127, 72.14), ('medium', -1.5141062, 22.0), ('High', -3.4034572, 3.33), ('very', -4.1944118, 1.51), ('Medium', -4.8252025, 0.8)]",high,high,"[('high', -0.33954412, 71.21), ('medium', -1.4656122, 23.09), ('High', -3.4558465, 3.16), ('very', -4.172983, 1.54), ('Medium', -4.8437386, 0.79)]"
1567,1567,68,1567,AR6_WGI,1323,10,"Based on limited evidence, carbon dioxide removal, solar radiation modification, and local ice-shelf engineering may be effective at reducing the yet-to-be- realized sea level commitment, but ineffective at reversing GMSL rise ","Carbon dioxide removal, solar radiation modification, and local ice-shelf engineering may be effective at reducing the yet-to-be- realized sea level commitment, but ineffective at reversing global mean sea level (GMSL) rise",low,0,test,"Since AR5, a small number of modelling studies have examined the reversibility of the multimillennial sea level commitment under carbon dioxide (CO 2) removal, solar radiation modification or local ice shelf engineering. The slow response of the deep ocean to forcing leads to global-mean thermosteric sea level fall occurring long afterward, even if CO 2 levels are restored after a transient increase: global mean thermosteric sea level rise takes more than a millennium to reverse (Ehlert and Zickfeld, 2018). Rapid reversion to pre-industrial CO 2 concentrations has been found to be ineffective at fostering regrowth of the AIS (DeConto et al., 2021) but may reduce the multimillennial sea level commitment (DeConto and Pollard, 2016). Altering sub-ice-shelf bathymetry (Wolovick and Moore, 2018) or triggering ice shelf advance through massive snow deposition (Feldmann et al., 2019) might interrupt marine ice sheet instability (Section 9.4.2.4) and thus reduce sea level commitment. A reversion to pre-industrial Greenland Ice Sheet temperatures with solar radiation modification is projected to stop mass loss in Greenland but leads to minimal regrowth (Applegate and Keller, 2015). Based on limited evidence, carbon dioxide removal, solar radiation modification, and local ice-shelf engineering may be effective at reducing the yet-to-be- realized sea level commitment, but ineffective at reversing GMSL rise (low confidence). Figure 9.",False,high,high,"[('high', -0.18023512, 83.51), ('medium', -2.0643122, 12.69), ('High', -3.6165087, 2.69), ('very', -5.1331673, 0.59), ('Medium', -5.4016533, 0.45)]",high,high,"[('high', -0.19694169, 82.12), ('medium', -1.8545116, 15.65), ('High', -4.271765, 1.4), ('very', -5.240031, 0.53), ('Medium', -6.031306, 0.24)]",high,high,"[('high', -0.46177784, 63.02), ('medium', -1.0766994, 34.07), ('High', -4.1009893, 1.66), ('Medium', -4.7997065, 0.82), ('very', -5.646432, 0.35)]",high,high,"[('high', -0.20974658, 81.08), ('medium', -1.9644368, 14.02), ('High', -3.3055928, 3.67), ('Medium', -5.1098585, 0.6), ('very', -5.1934805, 0.56)]",high,high,"[('high', -0.25205094, 77.72), ('medium', -1.7255464, 17.81), ('High', -3.4176927, 3.28), ('Medium', -4.9863515, 0.68), ('very', -5.410382, 0.45)]"
1591,1591,69,1591,AR6_WGI,1382,27,"Dynamical downscaling using regional climate models adds value in representing many regional weather and climate phenomena, especially over regions of complex orography or with heterogeneous surface characteristics ","Dynamical downscaling using regional climate models adds value to information from global climate models by representing many regional weather and climate phenomena, especially over regions of complex orography or with heterogeneous surface characteristics",very high,3,test,"{10.2.2, 10.6.2, 10.6.3, 10.6.4, Box 10.3} Regional reanalyses provide surrogates of observed climate variables that are highly relevant in areas with scarce surface observations. Regional reanalyses represent the distributions of precipitation, surface air temperature, and surface wind, including the frequency of extremes, better than global reanalyses (high confidence). However, their usefulness is limited by their short length, the typical regional model errors, and the relatively simple data assimilation algorithms. {Section 10.2.1} Global and regional climate models are important sources of climate information at the regional scale. Global models by themselves provide a useful line of evidence for the construction of regional climate information through the attribution or projection of forced changes or the quantification of the role of the internal variability (high confidence). Dynamical downscaling using regional climate models adds value in representing many regional weather and climate phenomena, especially over regions of complex orography or with heterogeneous surface characteristics (very high confidence). Increasing climate model resolution improves some aspects of model performance (high confidence).",False,high,high,"[('high', -0.12898313, 87.9), ('High', -2.2436414, 10.61), ('very', -4.751351, 0.86), ('medium', -5.3999963, 0.45), ('Very', -6.8358445, 0.11)]",high,high,"[('high', -0.14679156, 86.35), ('High', -2.1551495, 11.59), ('very', -4.3888702, 1.24), ('medium', -5.214226, 0.54), ('Very', -6.382164, 0.17)]",high,high,"[('high', -0.12594599, 88.17), ('High', -2.2483406, 10.56), ('very', -5.1615715, 0.57), ('medium', -5.225912, 0.54), ('Medium', -7.174141, 0.08)]",high,high,"[('high', -0.1113672, 89.46), ('High', -2.4207888, 8.89), ('medium', -4.645629, 0.96), ('very', -5.252078, 0.52), ('Medium', -6.8540277, 0.11)]",high,high,"[('high', -0.12898313, 87.9), ('High', -2.2436414, 10.61), ('very', -4.751351, 0.86), ('medium', -5.3999963, 0.45), ('Very', -6.8358445, 0.11)]"
1630,1630,70,1630,AR6_WGI,1423,22,Bias adjustment has proven beneficial as an interface between climate model projections and impact modelling in many different contexts ,Bias adjustment has proven beneficial as an interface between climate model projections and impact modelling in many different contexts,high,2,test,"However, the performance of RCMs and their fitness for future projections depend on their representation of relevant processes, forcings and drivers in the specific context (Sections 10.3.3.4–10.3.3.8). Statistical downscaling, bias adjustment and weather generators outperform uncorrected output of global and regional models for a range of statistical aspects at single locations due to their calibration (Casanueva et al., 2016), but RCMs are superior when spatial fields are relevant (Mehrotra et al., 2014; Vaittinada Ayar et al., 2016; Maraun et al., 2019a). Similarly, there is some evidence that bias adjustment is comparable in performance when applied to global models and dynamically downscaled global models only for single locations, but dynamical downscaling prior to bias adjustment clearly adds value once spatial dependence is relevant (Maraun et al., 2019a). These results may explain why dynamical downscaling does not add value to global model simulations for (single-site) agricultural modelling, when both global and regional models are bias adjusted (Glotter et al., 2014), but dynamical downscaling adds value compared to bias-adjusted global model output for spatially distributed hydrological models (Qiao et al., 2014). Overall, statistical downscaling methods with carefully chosen predictors and an appropriate model structure for a given application realistically represent many statistical aspects of present-day daily temperature and precipitation (high confidence , Section 10.3.3.7). Bias adjustment has proven beneficial as an interface between climate model projections and impact modelling in many different contexts (high confidence) (Section 10.3.3.7). Weather generators realistically simulate many statistical aspects of present-day daily temperature and precipitation (high confidence) (Section 10.3.3.7).",False,high,high,"[('high', -0.24359418, 78.38), ('High', -1.8766241, 15.31), ('medium', -2.9641638, 5.16), ('Medium', -4.6683207, 0.94), ('very', -6.566697, 0.14)]",high,high,"[('high', -0.35015005, 70.46), ('High', -1.5086432, 22.12), ('medium', -2.872985, 5.65), ('Medium', -4.150159, 1.58), ('very', -6.736659, 0.12)]",high,high,"[('high', -0.27652594, 75.84), ('High', -1.7239633, 17.84), ('medium', -2.964373, 5.16), ('Medium', -4.5577626, 1.05), ('very', -7.280354, 0.07)]",high,high,"[('high', -0.19078109, 82.63), ('High', -2.1828961, 11.27), ('medium', -2.9349637, 5.31), ('Medium', -5.0412393, 0.65), ('very', -6.909392, 0.1)]",high,high,"[('high', -0.29423037, 74.51), ('High', -1.761218, 17.18), ('medium', -2.6723776, 6.91), ('Medium', -4.402728, 1.22), ('very', -6.7793684, 0.11)]"
1664,1664,71,1664,AR6_WGI,1534,18,"At the global scale, the intensification of heavy precipitation will follow the rate of increase in the maximum amount of moisture that the atmosphere can hold as it warms ","At the global scale, the intensification of heavy precipitation will follow the rate of increase in the maximum amount of moisture that the atmosphere can hold as it warms",high,2,test,"It is likely that human-induced climate change has contributed to the observed intensification of heavy precipitation at the continental scale in North America, Europe and Asia. Evidence of a human influence on heavy precipitation has emerged in some regions (high confidence). {11.4, 11.9, Table 11.1} Heavy precipitation will generally become more frequent and more intense with additional global warming. At a global warming level of 4°C relative to the pre-industrial level, very rare (e.g., one in 10 or more years) heavy precipitation events would become more frequent and more intense than in the recent past, on the global scale (virtually certain) and in all continents and AR6 regions. The increase in frequency and intensity is extremely likely for most continents and very likely for most AR6 regions. At the global scale, the intensification of heavy precipitation will follow the rate of increase in the maximum amount of moisture that the atmosphere can hold as it warms (high confidence), of about 7% per 1°C of global warming. The increase in the frequency of heavy precipitation events will be non-linear with more warming and will be higher for rarer events (high confidence), with a likely doubling and tripling in the frequency of 10-year and 50-year events, respectively, compared to the recent past at 4°C of global warming.",False,high,high,"[('high', -0.34856516, 70.57), ('High', -1.5602579, 21.01), ('very', -2.876752, 5.63), ('Very', -4.367669, 1.27), ('medium', -4.4537992, 1.16)]",high,high,"[('high', -0.22494817, 79.86), ('High', -1.8559716, 15.63), ('very', -3.575843, 2.8), ('medium', -4.57421, 1.03), ('Very', -5.44398, 0.43)]",high,high,"[('high', -0.2527515, 77.67), ('High', -1.7309715, 17.71), ('very', -3.5199769, 2.96), ('medium', -4.7122583, 0.9), ('Very', -5.232463, 0.53)]",high,high,"[('high', -0.31673828, 72.85), ('High', -1.5050431, 22.2), ('very', -3.409157, 3.31), ('Very', -4.8340836, 0.8), ('medium', -5.112917, 0.6)]",high,high,"[('high', -0.34856516, 70.57), ('High', -1.5602579, 21.01), ('very', -2.876752, 5.63), ('Very', -4.367669, 1.27), ('medium', -4.4537992, 1.16)]"
1666,1666,72,1666,AR6_WGI,1534,20,"Increases in the intensity of extreme precipitation at regional scales will vary, depending on the amount of regional warming, changes in atmospheric circulation and storm dynamics ","Increases in the intensity of extreme precipitation at regional scales will vary, depending on the amount of regional warming, changes in atmospheric circulation and storm dynamics",high,2,test,"{11.4, 11.9, Table 11.1} Heavy precipitation will generally become more frequent and more intense with additional global warming. At a global warming level of 4°C relative to the pre-industrial level, very rare (e.g., one in 10 or more years) heavy precipitation events would become more frequent and more intense than in the recent past, on the global scale (virtually certain) and in all continents and AR6 regions. The increase in frequency and intensity is extremely likely for most continents and very likely for most AR6 regions. At the global scale, the intensification of heavy precipitation will follow the rate of increase in the maximum amount of moisture that the atmosphere can hold as it warms (high confidence), of about 7% per 1°C of global warming. The increase in the frequency of heavy precipitation events will be non-linear with more warming and will be higher for rarer events (high confidence), with a likely doubling and tripling in the frequency of 10-year and 50-year events, respectively, compared to the recent past at 4°C of global warming. Increases in the intensity of extreme precipitation at regional scales will vary, depending on the amount of regional warming, changes in atmospheric circulation and storm dynamics (high confidence). {11.4, Box 11.1} The projected increase in the intensity of extreme precipitation translates to an increase in the frequency and magnitude of pluvial floods – surface water and flash floods – (high confidence), as pluvial flooding results from precipitation intensity exceeding the capacity of natural and artificial drainage systems.",False,high,high,"[('high', -0.1864975, 82.99), ('medium', -2.1570861, 11.57), ('High', -3.0152729, 4.9), ('Medium', -5.4611177, 0.42), ('very', -6.971389, 0.09)]",high,high,"[('high', -0.17538418, 83.91), ('medium', -2.0474966, 12.91), ('High', -3.5777357, 2.79), ('Medium', -5.8947597, 0.28), ('very', -7.140886, 0.08)]",high,high,"[('high', -0.1708577, 84.29), ('medium', -2.0770848, 12.53), ('High', -3.5780537, 2.79), ('Medium', -5.8945117, 0.28), ('very', -7.1821914, 0.08)]",high,high,"[('high', -0.20634362, 81.36), ('medium', -2.0805502, 12.49), ('High', -2.9144049, 5.42), ('Medium', -5.063863, 0.63), ('very', -7.3557673, 0.06)]",high,high,"[('high', -0.09911676, 90.56), ('medium', -2.8000941, 6.08), ('High', -3.4944777, 3.04), ('Medium', -6.4815288, 0.15), ('very', -6.5315223, 0.15)]"
1760,1760,73,1760,AR6_WGI,1620,18,Both the ENSO amplitude and the frequency of high-magnitude events since 1950 is higher than over the pre-industrial period ,Both the El Niño Southern Oscillation (ENSO) amplitude and the frequency of high-magnitude events since 1950 is higher than over the pre-industrial period,medium,1,test,"The heatwave in Europe in the 2019 boreal summer and its coverage in the global domain is an additional example (Vautard et al., 2020). However, very few studies investigate which types of concurrent extreme events could occur under increasing global warming. It has been noted that such events could also be of particular risk for concurrent impacts in the world’s breadbaskets (Zampieri et al., 2017; Kornhuber et al., 2020; see also Section 11.8.1). In summary, the 2015–2016 extreme El Niño and the 2018 boreal spring/summer extremes were two examples of recent concurrent extremes. The El Niño event in 2015–2016 was one of the three extreme El Niño events since the 1980s, and there are many extreme events concurrently observed in this period including droughts, heavy precipitation, and more frequent intense tropical cyclones. Both the ENSO amplitude and the frequency of high-magnitude events since 1950 is higher than over the pre-industrial period (medium confidence), suggesting that global extremes similar to those associated with the 2015–2016 extreme El Niño would occur more frequently under further increases in global warming. The 2018 boreal spring/summer extremes were characterized by heat extremes and enhanced droughts in wide areas of the mid-latitudes in the Northern Hemisphere and extremely heavy rainfall in East Asia.",False,high,high,"[('high', -0.36849105, 69.18), ('medium', -1.5290631, 21.67), ('High', -2.6583624, 7.01), ('Medium', -4.242879, 1.44), ('very', -5.093259, 0.61)]",high,high,"[('high', -0.29827428, 74.21), ('medium', -2.0989544, 12.26), ('High', -2.1916726, 11.17), ('Medium', -4.3804483, 1.25), ('very', -4.654166, 0.95)]",high,high,"[('high', -0.47536373, 62.17), ('High', -1.5758085, 20.68), ('medium', -2.0376825, 13.03), ('Medium', -3.5214262, 2.96), ('very', -4.7130976, 0.9)]",high,high,"[('high', -0.2583429, 77.23), ('medium', -2.1765673, 11.34), ('High', -2.3965266, 9.1), ('very', -4.427326, 1.19), ('Medium', -4.6746616, 0.93)]",high,high,"[('high', -0.268013, 76.49), ('medium', -2.0366688, 13.05), ('High', -2.496233, 8.24), ('Medium', -4.5134525, 1.1), ('very', -4.6221447, 0.98)]"
1804,1804,74,1804,AR6_WGI,1810,10,"Extreme precipitation intensity is also increasing in several other regions, such as SAH, NEAF, SEAF, ESAF and MDG ","Extreme precipitation intensity is also increasing in several other regions, such as SAH (Sahara), NEAF (North Eastern Africa), SEAF (South Eastern Africa), ESAF (Eastern South Africa) and MDG (Madagascar)",high,2,test,"Averaged over the African continent for different levels of global warming, the present-day 100-year return period flood levels will have a return period of 40 years in 1.5°C and 2°C (Alfieri et al., 2017) and 21 years for 4°C warmer climate (Hirabayashi et al., 2013; Alfieri et al., 2017). Heavy precipitation and pluvial flood: Chapter 11 found that heavy precipitation intensity and frequency has likely increased over West and East Southern Africa but there is no evidence due to a lack of studies that any significant trend is observed in any other region. In addition, East Africa has experienced strong precipitation variability and intense wet spells leading to widespread pluvial flooding events hitting most countries including Ethiopia, Somalia, Kenya and Tanzania (medium confidence). Finally, with respect to Southern Africa, heavy precipitations events have increased in frequency (medium confidence). In West Africa and Central Africa, there is high confidence that the intensity of extreme precipitation will increase in a future climate under both RCP4.5 and RCP8.5 scenarios and 1.5°C and 2°C GWLs threatening widespread flood occurrences before, during and after the mature monsoon season (Chapter 11). Extreme precipitation intensity is also increasing in several other regions, such as SAH, NEAF, SEAF, ESAF and MDG (high confidence) for 2°C GWL and higher (Chapter 11). Landslides: There is an increase in reported landslides in WAF, CAF, NEAF and SEAF in the past decades but with limited evidence of significant trends (Gariano and Guzzetti, 2016; Haque et al., 2019).",False,high,high,"[('high', -0.11741912, 88.92), ('medium', -2.5424528, 7.87), ('High', -3.6829195, 2.51), ('very', -5.420232, 0.44), ('Medium', -6.086213, 0.23)]",high,high,"[('high', -0.19006322, 82.69), ('High', -2.340881, 9.62), ('medium', -2.762058, 6.32), ('Medium', -4.788839, 0.83), ('very', -5.379457, 0.46)]",high,high,"[('high', -0.09858685, 90.61), ('medium', -3.1084993, 4.47), ('High', -3.447149, 3.18), ('very', -4.2203293, 1.47), ('Medium', -6.2551937, 0.19)]",high,high,"[('high', -0.1671503, 84.61), ('High', -2.4972837, 8.23), ('medium', -2.8724935, 5.66), ('very', -4.8027306, 0.82), ('Medium', -5.1278305, 0.59)]",high,high,"[('high', -0.104818836, 90.05), ('medium', -2.6476884, 7.08), ('High', -3.8033566, 2.23), ('very', -5.40288, 0.45), ('Medium', -6.388428, 0.17)]"
1831,1831,75,1831,AR6_WGI,1816,10,Monsoon floods will be more intense in SAS ,Monsoon floods will be more intense in South Asia (SAS),medium,1,test,"Higher uncertainty between CMIP5 and CMIP6 as well as spatial differences lend low confidence to model projections in ARP and WCA (Atlas.5.5), with large seasonal differences (Zhu et al., 2020) and some models projecting decreases in precipitation in Central Asia (Ozturk et al., 2017), Pakistan (Nabeel and Athar, 2020) and SEA (Supari et al., 2020). River flood: Flood risk has grown in many places in China from 1961 to 2017 (Kundzewicz et al., 2019) (low confidence). In SAS, the numbers of flood events and human fatalities have increased in India during 1978–2006 (Singh and Kumar, 2013), whereas the average country-wide inundation depth has been decreasing during 2002–2010 in Bangladesh, attributed to improved flood management (low confidence) (Sciance and Nooner, 2018). Given the increase of heavy precipitation in most Asian regions, the river flood frequency and intensities will change consequently in Asia. Over China floods will increase with different levels under different warming scenarios (medium confidence) (Lin et al., 2018; Kundzewicz et al., 2019; Liang et al., 2019; Gu et al., 2020). Monsoon floods will be more intense in SAS (medium confidence) (Nowreen et al., 2015; Babur et al., 2016; Mohammed et al., 2018). The total flood damage will increase greatly in river basins in SEA countries under the conditions of climate change and rapid urbanization in the near future (Dahal et al., 2018; Kefi et al., 2020).",False,high,high,"[('high', -0.2972143, 74.29), ('medium', -1.6944616, 18.37), ('High', -2.7758272, 6.23), ('Medium', -4.6568127, 0.95), ('very', -6.6448383, 0.13)]",high,high,"[('high', -0.288834, 74.91), ('medium', -1.9239048, 14.6), ('High', -2.38872, 9.17), ('Medium', -4.4513383, 1.17), ('very', -6.8235173, 0.11)]",high,high,"[('high', -0.2972143, 74.29), ('medium', -1.6944616, 18.37), ('High', -2.7758272, 6.23), ('Medium', -4.6568127, 0.95), ('very', -6.6448383, 0.13)]",high,high,"[('high', -0.3093978, 73.39), ('High', -1.7366363, 17.61), ('medium', -2.6013231, 7.42), ('Medium', -4.263036, 1.41), ('very', -6.6760683, 0.13)]",high,high,"[('high', -0.3093978, 73.39), ('High', -1.7366363, 17.61), ('medium', -2.6013231, 7.42), ('Medium', -4.263036, 1.41), ('very', -6.6760683, 0.13)]"
1838,1838,76,1838,AR6_WGI,1817,6,Higher future temperatures are expected to alter the seasonal profile of hydrologic droughts given reduced summer snowmelt ,Higher future temperatures are expected to alter the seasonal profile of hydrologic droughts given reduced summer snowmelt,medium,1,test,"Li et al., 2019; Yao et al., 2020) and India under RCP4.5 and RCP8.5 for the 2020–2100 period (Gupta and Jain, 2018; Bisht et al., 2019; Preethi et al., 2019). Hydrological drought: Section 11.9 indicates that limited evidence and inconsistent regional trends gives low confidence to observed and projected changes in hydrological drought in all Asian regions at a 2°C GWL (approximately mid-century), although West Central Asia hydrological droughts increase at the 4°C GWL (approximately end- of-century under higher emissions scenarios) (medium confidence). Human activities such as reservoir operation and water abstraction have had a profound effect on low river flow characteristics and drought impacts in many Asian regions (Kazemzadeh and Malekian, 2016; Yang et al., 2020b). There was no observed overall long-term change of both meteorological droughts and hydrological droughts over India during 1870–2018 (Mishra, 2020), but there were strong trends towards drying of soil moisture in north-central India (Ganeshi et al., 2020) and intensified droughts in north-west India, parts of Peninsular India, and Myanmar (Malik et al., 2016). The frequency of water scarcity connected with hydrological droughts has increased significantly in southern Russia since the beginning of the 21st century (Frolova et al., 2017). Higher future temperatures are expected to alter the seasonal profile of hydrologic droughts given reduced summer snowmelt (medium confidence) downstream of mountains such as the Himalayas and the Tibetan Plateau (Sorg et al., 2014). Several studies project more severe future hydrological drought in the Weihe River basin in northern China (Yuan et al., 2016; Sun and Zhou, 2020).",False,high,high,"[('high', -0.18853284, 82.82), ('High', -2.1008463, 12.24), ('medium', -3.2138166, 4.02), ('Medium', -5.1984224, 0.55), ('very', -5.8526297, 0.29)]",high,high,"[('high', -0.23936656, 78.71), ('High', -1.7425327, 17.51), ('medium', -3.5777073, 2.79), ('Medium', -5.063038, 0.63), ('very', -6.018072, 0.24)]",high,high,"[('high', -0.2235104, 79.97), ('High', -1.8849751, 15.18), ('medium', -3.25588, 3.85), ('Medium', -5.0754275, 0.62), ('very', -5.902572, 0.27)]",high,high,"[('high', -0.18853284, 82.82), ('High', -2.1008463, 12.24), ('medium', -3.2138166, 4.02), ('Medium', -5.1984224, 0.55), ('very', -5.8526297, 0.29)]",high,high,"[('high', -0.39741653, 67.21), ('High', -1.3015914, 27.21), ('medium', -3.2521834, 3.87), ('Medium', -4.2482734, 1.43), ('very', -6.3405604, 0.18)]"
1885,1885,77,1885,AR6_WGI,1826,9,"In New Zealand, mean wind patterns are projected to become more north-easterly in summer, and westerlies to become more intense in winter ","In New Zealand, mean wind patterns are projected to become more north-easterly in summer, and westerlies to become more intense in winter, in agreement with the strengthening of the Southern Hemisphere storm tracks",low,0,test,"Hydrological droughts are projected to increase in Southern Australia (medium confidence), while agricultural and ecological droughts are projected to increase with medium confidence in Southern Australia and Eastern Australia. Fire weather is projected to increase throughout Australia (high confidence) and New Zealand (medium confidence). 12.4.3.3 Wind Mean wind speed: There is low confidence of a mean wind speed trend in the last decades (low agreement) (McVicar et al., 2012; Troccoli et al., 2012; Azorin-Molina et al., 2018; J. Wu et al., 2018), as long-term measurements are not homogeneous. In future climate scenarios wind speed trends in Australia exhibit generally weak amplitudes with low agreement among models (Figure 12.4m–o and Figure 12.SM.5) with uncertain consequences on wind power potential (CSIRO and BOM, 2015; Karnauskas et al., 2018a; Jung and Schindler, 2019). However, there is medium confidence that, by the end of the century, annual mean wind power will significantly increase in north-eastern Australia under RCP8.5, but there is low confidence of an increase by end-century under RCP4.5, and for any scenario by mid-century (Karnauskas et al., 2018a). In New Zealand, mean wind patterns are projected to become more north-easterly in summer, and westerlies to become more intense in winter (low confidence), in agreement with the strengthening of the Southern Hemisphere storm tracks (Section 4.5.1). Severe wind storm: There is generally low confidence in observed changes in extreme winds and extratropical storms in Australasia (Section 11.7.2).",False,high,high,"[('high', -0.31056428, 73.3), ('High', -1.6691725, 18.84), ('medium', -2.7910445, 6.14), ('Medium', -4.1400223, 1.59), ('very', -7.1146755, 0.08)]",high,high,"[('high', -0.3044122, 73.76), ('High', -1.6494324, 19.22), ('medium', -2.9086678, 5.45), ('Medium', -4.2261615, 1.46), ('very', -7.2783904, 0.07)]",high,high,"[('high', -0.3044122, 73.76), ('High', -1.6494324, 19.22), ('medium', -2.9086678, 5.45), ('Medium', -4.2261615, 1.46), ('very', -7.2783904, 0.07)]",high,high,"[('high', -0.3044122, 73.76), ('High', -1.6494324, 19.22), ('medium', -2.9086678, 5.45), ('Medium', -4.2261615, 1.46), ('very', -7.2783904, 0.07)]",high,high,"[('high', -0.3044122, 73.76), ('High', -1.6494324, 19.22), ('medium', -2.9086678, 5.45), ('Medium', -4.2261615, 1.46), ('very', -7.2783904, 0.07)]"
