,Unnamed: 0.1,Unnamed: 0,statement_idx,report,page_num,sent_num,original_statement,final_statement,confidence,score,split,context,has_confidence_in_final_statement,raw_output_1,model_confidence_classification_1,model_logprobs1,raw_output_2,model_confidence_classification_2,model_logprobs2,raw_output_3,model_confidence_classification_3,model_logprobs3,raw_output_4,model_confidence_classification_4,model_logprobs4,raw_output_5,model_confidence_classification_5,model_logprobs5
688,688,34,688,AR6_WGI,378,30,"In summary, new in situ data as well as satellite observations strengthen AR5 and SROCC findings that various phenological metrics for many species of marine organisms have changed in the last half century ",New in situ data as well as satellite observations strengthen the 5th Assessment Report (AR5) and Special Report on the Ocean and Cryosphere in a Changing Climate (SROCC) findings that various phenological metrics for many species of marine organisms have changed in the last half century,high,2,test,"Match represents synchronicity in the phenological events of both prey and predator. There are indications from ocean-colour data used in conjunction with fisheries data that the survival rate of various larger marine organisms depends on phenological metrics related to the seasonality of phytoplankton growth. Such links have been demonstrated, for example, for haddock (Melanogrammus aeglefinus) in the North-west Atlantic (Platt et al., 2003); northern shrimp in the North Atlantic (Koeller et al., 2009; Ouellet et al., 2011); sardine (Sardinella aurita) off the Ivory coast (Kassi et al., 2018); cod (Gadus morhua) and haddock (Melanogrammus aeglefinus) larvae in the North-West Atlantic (Trzcinski et al., 2013); and oil sardine (Sardinella longiceps) off the south-west coast of India. Borstad et al. (2011) showed that fledgling production rate of rhinoceros auklets (Cerorhinca monocerata) on a remote island in coastal north-eastern Pacific was related to seasonal values of chlorophyll-a biomass in the vicinity of the island. In summary, new in situ data as well as satellite observations strengthen AR5 and SROCC findings that various phenological metrics for many species of marine organisms have changed in the last half century (high confidence), though many regions and many species of marine organisms remain under-sampled or even unsampled. The changes vary with location and with species (high confidence).",False,high,high,"[('high', -0.4036641, 66.79), ('High', -1.1564717, 31.46), ('medium', -4.627909, 0.98), ('Medium', -5.338656, 0.48), ('very', -6.379475, 0.17)]",high,high,"[('high', -0.08411742, 91.93), ('High', -2.9574504, 5.2), ('medium', -3.7167563, 2.43), ('very', -6.030473, 0.24), ('Medium', -6.6056685, 0.14)]",high,high,"[('high', -0.37775365, 68.54), ('High', -1.2256769, 29.36), ('medium', -4.3422866, 1.3), ('Medium', -5.245567, 0.53), ('very', -6.491195, 0.15)]",high,high,"[('high', -0.11048494, 89.54), ('High', -2.656532, 7.02), ('medium', -3.5112607, 2.99), ('Medium', -6.030571, 0.24), ('very', -6.4547863, 0.16)]",high,high,"[('high', -0.11514431, 89.12), ('medium', -2.8780303, 5.62), ('High', -3.0510383, 4.73), ('Medium', -5.80899, 0.3), ('very', -6.5529666, 0.14)]"
736,736,35,736,AR6_WGI,449,7,Simulated GMST anomalies are well within the uncertainty range of temperature reconstructions ,Simulated global-scale annual mean surface temperature (GMST) anomalies are well within the uncertainty range of temperature reconstructions,medium,1,test,"The AR5 assessed with very high confidence that models reproduce the general history of the increase in global-scale annual mean surface temperature since the year 1850, although AR5 also reported that an observed reduction in the rate of warming over the period 1998–2012 was not reproduced by the models (Cross-Chapter Box 3.1; Flato et al., 2013). Figure 3.2c and Figure 3.4 show time series of anomalies in annually and globally averaged surface temperature simulated by CMIP5 and CMIP6 models for the past millennium and the period 1850 to 2020, respectively, with the baseline set to 1850–1900 (see Section 1.4.1). As also indicated by Figure 3.4, the spread in simulated absolute temperatures is large (Palmer and Stevens, 2019). However, the discussion is based on temperature anomaly time series instead of absolute temperatures because our focus is on evaluation of the simulation of climate change in these models, and also because anomalies are more uniformly distributed and are more easily deseasonalized to isolate long-term trends (see Section 1.4.1). CMIP6 models broadly reproduce surface temperature variations over the past millennium, including the cooling that follows periods of intense volcanism (medium confidence) (Figure 3.2c). Simulated GMST anomalies are well within the uncertainty range of temperature reconstructions (medium confidence) since about the year 1300, except for some short periods immediately following large volcanic eruptions, for which simulations driven by different forcing datasets disagree (Figure 3.2c). Before the year 1300, larger disagreements between models and temperature reconstructions are expected because forcing and temperature reconstructions are increasingly uncertain further back in time, but specific causes have not been identified conclusively (Ljungqvist et al., 2019; PAGES 2k Consortium, 2019) (medium confidence).",False,high,high,"[('high', -0.04224045, 95.86), ('very', -3.8678038, 2.09), ('medium', -4.1609693, 1.56), ('High', -5.5097356, 0.4), (' high', -7.5466504, 0.05)]",high,high,"[('high', -0.043324813, 95.76), ('very', -3.8924057, 2.04), ('medium', -4.388286, 1.24), ('High', -4.7653174, 0.85), (' high', -7.5326, 0.05)]",high,high,"[('high', -0.050732978, 95.05), ('High', -3.8319068, 2.17), ('medium', -4.186609, 1.52), ('very', -4.495939, 1.12), (' high', -7.418319, 0.06)]",high,high,"[('high', -0.04655734, 95.45), ('very', -3.67731, 2.53), ('medium', -4.1135035, 1.64), ('High', -5.83121, 0.29), (' high', -7.397502, 0.06)]",high,high,"[('high', -0.05892536, 94.28), ('very', -3.7769659, 2.29), ('medium', -3.8369558, 2.16), ('High', -4.4767356, 1.14), (' high', -7.491306, 0.06)]"
741,741,36,741,AR6_WGI,463,12,"Although there is noticeable uncertainty among observational products (H. Su et al., 2017) and observation quality changes through time, global ocean heat content continued to increase during the slower surface warming period ","Although there is noticeable uncertainty among observational products and observation quality changes through time, global ocean heat content continued to increase during the early 21st century slower atmospheric temperatures and ocean surface warming period",very high,3,test,"(2015), updating most forcings (greenhouse gas concentrations, solar irradiance, and volcanic and anthropogenic aerosols) available when the study was done made no significant difference to the 1998–2012 GMST trend from that obtained with original CMIP5 forcing. Potential underestimation of volcanic (negative) forcing may have played a role (Outten et al., 2015). In the multi-model ensemble mean, the 1998–2012 GMST trends are almost equal in CMIP5 and CMIP6 (Cross-Chapter Box 3.1, Figure 1a), suggesting compensation by a higher transient climate response and equilibrium climate sensitivity in CMIP6 than CMIP5 (Section 7.5.6). To summarize, while there is medium confidence that natural forcing that was missing in CMIP5 contributed to the difference of observed and simulated GMST trends, confidence remains low in the quantitative contribution of net forcing updates. Energy budget and heat redistribution The early 21st century slower warming was observed in atmospheric temperatures, but the heat capacity of the atmosphere is very small compared to that of the ocean. Although there is noticeable uncertainty among observational products (H. Su et al., 2017) and observation quality changes through time, global ocean heat content continued to increase during the slower surface warming period (very high confidence), at a rate consistent with CMIP5 and CMIP6 historical simulations (Sections 2.3.3.1, 3.5.1.3 and 7.2.2.2). There is high confidence that the Earth’s energy imbalance was larger in the 2000s than in the 1985–1999 period (Section 7.2.2.1), consistent with accelerating ocean heat uptake in the past two decades (Section 3.5.1.3).",False,high,high,"[('high', -0.46914503, 62.55), ('medium', -0.9952452, 36.96), ('very', -6.1828423, 0.21), ('High', -6.305414, 0.18), ('Medium', -7.29805, 0.07)]",high,high,"[('high', -0.68095416, 50.61), ('medium', -0.7162325, 48.86), ('High', -6.164503, 0.21), ('very', -6.524723, 0.15), ('Medium', -6.700369, 0.12)]",medium,medium,"[('medium', -0.26685074, 76.58), ('high', -1.4706624, 22.98), ('Medium', -6.0748324, 0.23), ('High', -6.5417113, 0.14), ('low', -8.017787, 0.03)]",medium,medium,"[('medium', -0.2847303, 75.22), ('high', -1.4052404, 24.53), ('Medium', -7.03886, 0.09), ('High', -7.484958, 0.06), ('low', -7.556606, 0.05)]",medium,medium,"[('medium', -0.5556761, 57.37), ('high', -0.8594557, 42.34), ('High', -6.813132, 0.11), ('Medium', -7.0430093, 0.09), ('very', -7.432467, 0.06)]"
768,768,37,768,AR6_WGI,492,1,"Nevertheless, the CMIP6 models show a somewhat more realistic pattern of SST trends ",The coupled model intercomparison project 6 (CMIP6) models show a more realistic pattern of sea surface temperatures (SST) trends,low,0,test,"The simulated annual mean climatologies for 1981 to 2010 are calculated from available CMIP6 historical simulations, and the WOA18 climatology utilized synthesized observed data from 1981 to 2010. Output from a total of 30 available CMIP6 models is used for the temperature panels (left column) and 28 models for the salinity panels (right column). Potential temperature units are °C and salinity units are the Practical Salinity Scale 1978 [PSS-78]. Further details on data sources and processing are available in the chapter data table (Table 3.SM.1). 476 Chapter 3 Human Influence on the Climate System3In summary, there is little improvement in the multi-model mean sea surface and zonal mean ocean temperatures from CMIP5 to CMIP6 (medium confidence). Nevertheless, the CMIP6 models show a somewhat more realistic pattern of SST trends (low confidence). 3.5.1.2 Tropical Sea Surface Temperature Evaluation 3.5.1.2.1 Tropical Pacific Ocean In CMIP5, mean state biases in the tropical Pacific Ocean including the excessive equatorial cold tongue, erroneous mean thermocline depth and slope along the equator remained but were improved relative to CMIP3 (Flato et al., 2013).",False,high,high,"[('high', -0.16408478, 84.87), ('High', -2.047704, 12.9), ('medium', -4.424707, 1.2), ('very', -5.0170913, 0.66), ('Medium', -6.0250945, 0.24)]",high,high,"[('high', -0.057576723, 94.4), ('High', -3.2241797, 3.98), ('medium', -4.586492, 1.02), ('very', -5.349954, 0.47), ('Medium', -7.250694, 0.07)]",high,high,"[('high', -0.08099243, 92.22), ('High', -3.159064, 4.25), ('very', -3.635989, 2.64), ('medium', -4.9822965, 0.69), ('Very', -6.654799, 0.13)]",high,high,"[('high', -0.041541398, 95.93), ('medium', -3.9706986, 1.89), ('High', -4.4883857, 1.12), ('very', -4.622133, 0.98), ('Medium', -8.107352, 0.03)]",high,high,"[('high', -0.046553694, 95.45), ('High', -4.0196867, 1.8), ('very', -4.300893, 1.36), ('medium', -4.34871, 1.29), ('Medium', -7.958604, 0.03)]"
772,772,38,772,AR6_WGI,495,14,"In summary, the structure of the salinity biases in the multi-model mean has not changed substantially between CMIP5 and CMIP6 ",The structure of the salinity biases in the multi-model mean has not changed substantially between the coupled model intercomparison project 5 (CMIP5) and 6 (CMIP6) models,medium,1,test,"The Indian Ocean shows similar features to the Southern Hemisphere Pacific, with a marked upper ocean (<500 m) fresh bias of order 0.3 PSS-78, and a strong near-surface positive bias of order 0.4 PSS-78 associated with the Arabian Sea (Figure 3.25). For the Southern Ocean in CMIP5, considerable fresh biases exist through the water column, and are most pronounced in the ventilated layers representing the subtropical mode and intermediate water masses (Sallée et al., 2013). A fresh bias in upper and intermediate layers of comparable magnitude is also seen in CMIP6 (Figure 3.25). The structure of the biases in the CMIP6 multi-model mean (which averages across many simulations with differing subsurface geographies and differing Southern Ocean salinity biases (Beadling et al., 2020)) is similar to that evident in the CMIP5 multi-model mean, but with slightly smaller magnitudes. The Arctic Ocean also on average exhibits a surface-enhanced fresh bias in the upper ocean (Figure 3.25), which is much larger than its Southern Hemisphere counterpart. In summary, the structure of the salinity biases in the multi-model mean has not changed substantially between CMIP5 and CMIP6 (medium confidence), though there is limited evidence that the magnitude of subsurface biases has been reduced. Biases are sufficiently small to provide confidence in the utility of CMIP-class models for detection and attribution of ocean salinity.3.5.2.2 Salinity Change Attribution AR5 concluded that it was very likely that anthropogenic forcings had made a discernible contribution to surface and subsurface ocean salinity changes since the 1960s (Bindoff et al., 2013; Rhein et al., 2013).",False,high,high,"[('high', -0.8883636, 41.13), ('High', -1.2007644, 30.1), ('medium', -1.7145202, 18.01), ('Medium', -2.2484996, 10.56), ('very', -7.0163755, 0.09)]",High,high,"[('High', -0.40664586, 66.59), ('high', -1.4021121, 24.61), ('Medium', -2.8116999, 6.01), ('medium', -3.736249, 2.38), ('Very', -6.0041723, 0.25)]",High,high,"[('High', -0.9255643, 39.63), ('high', -1.1178746, 32.7), ('medium', -1.9624829, 14.05), ('Medium', -2.0123277, 13.37), ('very', -6.8139234, 0.11)]",high,high,"[('high', -0.4600748, 63.12), ('medium', -1.7554334, 17.28), ('High', -1.8795351, 15.27), ('Medium', -3.3087611, 3.66), ('very', -5.3493667, 0.48)]",high,high,"[('high', -0.4600748, 63.12), ('medium', -1.7554334, 17.28), ('High', -1.8795351, 15.27), ('Medium', -3.3087611, 3.66), ('very', -5.3493667, 0.48)]"
774,774,39,774,AR6_WGI,497,6,CMIP5 and CMIP6 models are only able to reproduce these patterns in simulations that include greenhouse gas increases ,The coupled model intercomparison project 5 (CMIP5) and 6 (CMIP6) models are only able to reproduce the pattern of mid-to-low latitude enhanced salinity and high latitude North Atlantic freshening in simulations that include greenhouse gas increases,medium,1,test,"Observed depth-integrated basin responses, contrasting the Pacific and Atlantic basins (freshening Pacific and enhanced salinity Atlantic) were also shown to be replicated in most historical (natural and anthropogenically forced) simulations, with this basin contrast absent in CMIP5 and CMIP6 natural-only simulations that exclude anthropogenic forcing (Durack et al., 2014a; Figure 3.28). While observational sparsity considerably limits quantification of regional changes, a recent study by Friedman et al. (2017) assessed salinity changes in the Atlantic Ocean from 1896 to 2013 and confirmed the pattern of mid-to-low latitude enhanced salinity and high latitude North Atlantic freshening over this period exists even after accounting for the effects of the NAO and AMO. Considering the bulk of evidence, it is extremely likely that human influence has contributed to observed near-surface and subsurface salinity changes across the globe since the mid-20th century. All available multi-decadal assessments have confirmed that the associated pattern of change corresponds to fresh regions becoming fresher and salty regions becoming saltier (high confidence). CMIP5 and CMIP6 models are only able to reproduce these patterns in simulations that include greenhouse gas increases (medium confidence). Changes to the coincident atmospheric water cycle and ocean-atmosphere fluxes (evaporation and precipitation) are the primary drivers of the basin-scale observed salinity changes (high confidence).",False,high,high,"[('high', -0.6529111, 52.05), ('High', -0.8043317, 44.74), ('Medium', -4.1857615, 1.52), ('medium', -4.2353296, 1.45), ('very', -6.9949884, 0.09)]",high,high,"[('high', -0.2888977, 74.91), ('High', -1.575885, 20.68), ('medium', -3.4462578, 3.19), ('Medium', -4.7051916, 0.9), ('very', -6.266877, 0.19)]",high,high,"[('high', -0.50298, 60.47), ('High', -1.006089, 36.56), ('medium', -4.1279306, 1.61), ('Medium', -4.5740633, 1.03), ('very', -6.42257, 0.16)]",high,high,"[('high', -0.3662827, 69.33), ('High', -1.3466141, 26.01), ('medium', -3.4770463, 3.09), ('Medium', -4.3762197, 1.26), ('very', -6.3763304, 0.17)]",high,high,"[('high', -0.5883943, 55.52), ('High', -0.8565599, 42.46), ('medium', -4.7161083, 0.89), ('Medium', -4.8048897, 0.82), ('very', -6.688015, 0.12)]"
783,783,40,783,AR6_WGI,509,9,"In summary, CMIP5 and CMIP6 models are skilful in simulating the spatial features and the variance of the NAM/NAO and associated teleconnections ",The coupled model intercomparison project 5 (CMIP5) and 6 (CMIP6) models are skilful in simulating the spatial features and the variance of the North Atlantic Oscillation and Northern Annular Mode (NAM/NAO) and associated teleconnections,high,2,test,"Influences from major volcanic eruptions appear to be more robust (Ortega et al., 2015; Swingedouw et al., 2017) even if some modelling experiments question the amplitude of the response, which mostly projects on the positive phase of the NAM/NAO (Bittner et al., 2016). The forced response is dependent on the strength, seasonal timing and location of the eruption but may also depend on the mean climate background state (Zanchettin et al., 2013) and/or the phases of the main modes of decadal variability such as the AMV (Section 3.7.7; Ménégoz et al., 2018). Finally, there is some evidence of an apparent signal-to-noise problem referred to as ‘paradox’ in seasonal and decadal hindcasts of the NAO over the period 1979–2018 (Scaife and Smith, 2018), which suggests that the NAO response to external forcing, SST or sea ice anomalies could be too weak in models. The weakness of the signal has been related to troposphere-stratosphere coupling which is too intermittent (O’Reilly et al., 2019b) and to chronic model biases in the persistence of NAO/NAM daily regimes, which is critically underestimated in coupled models (Strommen and Palmer, 2019; Zhang and Kirtman, 2019), and which does not exhibit significant improvement when model resolution is increased (Fabiano et al., 2020). Note, however, that the apparent signal-to-noise problem may be dependent on the period analysed over the 20th century, which questions its interpretation as a general characteristic of coupled models (Weisheimer et al., 2020). In summary, CMIP5 and CMIP6 models are skilful in simulating the spatial features and the variance of the NAM/NAO and associated teleconnections (high confidence). There is limited evidence for a significant role for anthropogenic forcings in driving the observed multi-decadal variations of the NAM/NAO from the mid 20th century.",False,high,high,"[('high', -0.4365573, 64.63), ('High', -1.0745463, 34.15), ('medium', -5.318538, 0.49), ('Medium', -5.4357657, 0.44), ('very', -6.4320807, 0.16)]",High,high,"[('High', -0.20100743, 81.79), ('high', -1.7578197, 17.24), ('Medium', -4.967172, 0.7), ('medium', -6.9486995, 0.1), ('Very', -6.954103, 0.1)]",High,high,"[('High', -0.4928952, 61.09), ('high', -0.9799023, 37.53), ('Medium', -4.8859024, 0.76), ('medium', -5.733986, 0.32), ('Very', -6.5590115, 0.14)]",high,high,"[('high', -0.69881815, 49.72), ('High', -0.7219848, 48.58), ('Medium', -4.9213943, 0.73), ('medium', -5.313843, 0.49), ('very', -6.048685, 0.24)]",high,high,"[('high', -0.6046942, 54.62), ('High', -0.82777005, 43.7), ('Medium', -5.169573, 0.57), ('medium', -5.2560253, 0.52), ('very', -5.8141937, 0.3)]"
795,795,41,795,AR6_WGI,522,23,The pattern of ocean salinity changes indicate that fresh regions are becoming fresher and that salty regions are becoming saltier as a result of changes in ocean-atmosphere fluxes through evaporation and precipitation ,The pattern of ocean salinity changes indicate that fresh regions are becoming fresher and that salty regions are becoming saltier as a result of changes in ocean-atmosphere fluxes through evaporation and precipitation,high,2,test,"Moreover, the atmosphere as a whole has warmed (Table 7.1), and it is very likely that human-induced greenhouse gas increases were the main driver of tropospheric warming since 1979 (Section 3.3.1.2). It is virtually certain that greenhouse gas forcing was the main driver of the observed changes in hot and cold extremes over land at the global scale (Cross-Chapter Box 3.2). As might be expected from a warming atmosphere, moisture in the troposphere has increased and precipitation patterns have changed. Human influence has likely contributed to the observed changes in humidity and precipitation (Section 3.3.2). It is likely that human influence, in particular due to greenhouse gas forcing, is the main driver of the observed intensification of heavy precipitation in global land regions during recent decades (Cross-Chapter Box 3.2). The pattern of ocean salinity changes indicate that fresh regions are becoming fresher and that salty regions are becoming saltier as a result of changes in ocean-atmosphere fluxes through evaporation and precipitation (high confidence) making it extremely likely that human influence has contributed to observed near-surface and subsurface salinity changes since the mid-20th century (Section 3.5.2.2). Taken together, this evidence indicates a human influence on the water cycle.",False,high,high,"[('high', -0.2707977, 76.28), ('High', -1.4743576, 22.89), ('medium', -5.676779, 0.34), ('very', -6.032936, 0.24), ('Medium', -6.8163795, 0.11)]",high,high,"[('high', -0.2036373, 81.58), ('High', -1.7524235, 17.34), ('medium', -5.321885, 0.49), ('very', -5.5955973, 0.37), ('Medium', -6.877471, 0.1)]",high,high,"[('high', -0.2707977, 76.28), ('High', -1.4743576, 22.89), ('medium', -5.676779, 0.34), ('very', -6.032936, 0.24), ('Medium', -6.8163795, 0.11)]",high,high,"[('high', -0.17875582, 83.63), ('High', -1.9110594, 14.79), ('medium', -4.719079, 0.89), ('very', -5.5407248, 0.39), ('Medium', -6.481429, 0.15)]",high,high,"[('high', -0.25037247, 77.85), ('High', -1.5464959, 21.3), ('very', -5.7545743, 0.32), ('medium', -5.773724, 0.31), ('Medium', -7.1187863, 0.08)]"
855,855,42,855,AR6_WGI,593,3,"In summary, we assess that the cumulative uptake of carbon by the ocean and by land will increase through the 21st century irrespective of the considered emissions scenarios except SSP1-1.9 ",We assess that the cumulative uptake of carbon by the ocean and by land will increase through the 21st century irrespective of the considered emissions scenarios except in the shared socioeconomic pathway SSP1-1.9,very high,3,test,"Results are from concentration-driven simulations. Further details on data sources and processing are available in the chapter data table (Table 4.SM.1). 577 Future Global Climate: Scenario-based Projections and Near-term Information Chapter 44Based on results from the CMIP6 models, we conclude that the flux of carbon from the atmosphere into the ocean increases continually through most of 21st century in the two highest emissions and decreases continually under the other emissions scenarios (Figure 4.7a). The flux of carbon from the atmosphere to land shows a similar 21st century behaviour across the scenarios but with much higher year-to-year variation than ocean carbon flux (Figure 4.7b). A more in-depth assessment and discussion of the mechanism involved can be found in Chapter 5 (Section 5.4.5). In summary, we assess that the cumulative uptake of carbon by the ocean and by land will increase through the 21st century irrespective of the considered emissions scenarios except SSP1-1.9 (very high confidence). 4.3.2.5 Surface Ocean pH The AR5 assessed from CMIP5 simulations that it is virtually certain that increasing storage of carbon by the ocean under all four RCPs through to 2100 will increase ocean acidification in the future (Ciais et al., 2013).",False,high,high,"[('high', -0.16235551, 85.01), ('High', -2.098114, 12.27), ('very', -4.2485065, 1.43), ('medium', -4.807461, 0.82), ('Very', -6.0268784, 0.24)]",high,high,"[('high', -0.44902447, 63.83), ('High', -1.0731146, 34.19), ('very', -4.878361, 0.76), ('Very', -5.369742, 0.47), ('medium', -5.4903398, 0.41)]",high,high,"[('high', -0.1725005, 84.16), ('High', -2.0091648, 13.41), ('medium', -4.544626, 1.06), ('very', -4.667822, 0.94), ('Very', -6.2252197, 0.2)]",high,high,"[('high', -0.14903915, 86.15), ('High', -2.1943617, 11.14), ('medium', -4.366597, 1.27), ('very', -4.6457796, 0.96), ('Medium', -6.143853, 0.21)]",high,high,"[('high', -0.33158746, 71.78), ('High', -1.3844916, 25.05), ('very', -4.202254, 1.5), ('medium', -4.8021894, 0.82), ('Very', -5.3019547, 0.5)]"
922,922,43,922,AR6_WGI,692,7,"Current atmospheric concentrations of the three GHGs are higher than at any point in the last 800,000 years, and in 2019 reached 409.9 parts per million (ppm) of CO 2, 1866.3 parts per billion (ppb) of CH 4, and 332.1 ppb of N 2O ","Current atmospheric concentrations of the three greenhouse gases (GHGs) are higher than at any point in the last 800,000 years, and in 2019 reached 409.9 parts per million (ppm) of CO2, 1866.3 parts per billion (ppb) of CH4, and 332.1 ppb of N2O",very high,3,test,"This chapter assesses how physical and biogeochemical processes of the carbon and nitrogen cycles affect the variability and trends of GHGs in the atmosphere as well as ocean acidification and deoxygenation. It identifies physical and biogeochemical feedbacks that have affected (or could affect) future rates of GHG accumulation in the atmosphere, and therefore, influence climate change and its impacts. This chapter also assesses the remaining carbon budget to limit global warming within various goals, as well as the large-scale consequences of carbon dioxide removal (CDR) and solar radiation modification (SRM) on biogeochemical cycles. {Figures 5.1, 5.2}. The Human Perturbation of the Carbon and Biogeochemical Cycles Global mean concentrations for well-mixed GHGs (CO 2, CH 4 and N 2O) in 2019 correspond to increases of about 47%, 156%, and 23%, respectively, above the levels in 1750 (representative of the pre-industrial era) (high confidence). Current atmospheric concentrations of the three GHGs are higher than at any point in the last 800,000 years, and in 2019 reached 409.9 parts per million (ppm) of CO 2, 1866.3 parts per billion (ppb) of CH 4, and 332.1 ppb of N 2O (very high confidence). Current CO 2 concentrations in the atmosphere are also unprecedented in the last 2 million years (high confidence).",False,very high,very high,"[('very', -0.110869244, 89.51), ('high', -2.7645786, 6.3), ('Very', -3.270274, 3.8), ('High', -5.6730127, 0.34), (' very', -7.827569, 0.04)]",very high,very high,"[('very', -0.22312514, 80.0), ('high', -1.6805416, 18.63), ('Very', -4.588901, 1.02), ('High', -5.8146014, 0.3), ('medium', -8.234657, 0.03)]",very high,very high,"[('very', -0.10912884, 89.66), ('high', -2.6062927, 7.38), ('Very', -3.651514, 2.6), ('High', -5.7707214, 0.31), (' very', -7.836151, 0.04)]",very high,very high,"[('very', -0.09957473, 90.52), ('high', -2.7346895, 6.49), ('Very', -3.6144044, 2.69), ('High', -6.0365653, 0.24), (' very', -7.8980803, 0.04)]",very high,very high,"[('very', -0.05971499, 94.2), ('high', -3.1839597, 4.14), ('Very', -4.195255, 1.51), ('High', -6.8437495, 0.11), (' very', -8.029188, 0.03)]"
941,941,44,941,AR6_WGI,694,23,"The fraction of CO 2 removed that remains out of the atmosphere, a measure of CDR effectiveness, decreases slightly with increasing amount of removal (medium confidence) and decreases strongly if CDR is applied at lower CO 2 concentrations ","The fraction of CO2 removed that remains out of the atmosphere, a measure of carbon dioxide removal (CDR) effectiveness, decreases strongly if CDR is applied at lower CO2 concentrations",medium,1,test,"Remaining carbon budget estimates can increase or decrease by 150 PgC (likely range; 150 PgC equals 550 GtCO 2) due to uncertainties in the level of historical warming, and by an additional ± 60 PgC (±220 GtCO, likely range) due to geophysical uncertainties surrounding the climate response to non- CO 2 emissions such as CH 4, N 2O, and aerosols. Permafrost thaw is included in the estimates, together with other feedbacks that are often not captured by models. Despite the large uncertainties surrounding the quantification of the effects of additional Earth system feedback processes, such as emissions from wetlands and permafrost thaw, these feedbacks represent identified additional amplifying risk factors that scale with additional warming and mostly increase the challenge of limiting warming to specific temperature thresholds. These uncertainties do not change the basic conclusion that global CO 2 emissions would need to decline to at least net zero to halt global warming. {5.4, 5.5.2} Biogeochemical Implications of Carbon Dioxide Removal and Solar Radiation Modification Land- and ocean-based carbon dioxide removal (CDR) methods have the potential to sequester CO 2 from the atmosphere, but the benefits of this removal would be partially offset by CO 2 release from land and ocean carbon stores (very high confidence). The fraction of CO 2 removed that remains out of the atmosphere, a measure of CDR effectiveness, decreases slightly with increasing amount of removal (medium confidence) and decreases strongly if CDR is applied at lower CO 2 concentrations (medium confidence). {5.6.2.1; Figures 5.32, 5.33, 5.34} The century-scale climate–carbon cycle response to a CO 2 removal from the atmosphere is not always equal and opposite to the response to a CO 2 emission (medium confidence).",False,high,high,"[('high', -0.20951161, 81.1), ('medium', -2.2072437, 11.0), ('High', -2.6840599, 6.83), ('Medium', -4.919368, 0.73), ('very', -5.946534, 0.26)]",high,high,"[('high', -0.44676617, 63.97), ('High', -1.7319415, 17.69), ('medium', -1.8798945, 15.26), ('Medium', -3.5445426, 2.89), ('very', -6.776982, 0.11)]",high,high,"[('high', -0.4233786, 65.48), ('High', -1.4802023, 22.76), ('medium', -2.4235044, 8.86), ('Medium', -3.63897, 2.63), ('very', -6.3759446, 0.17)]",high,high,"[('high', -0.28717753, 75.04), ('medium', -1.7605243, 17.2), ('High', -2.749807, 6.39), ('Medium', -4.5335803, 1.07), ('very', -6.1266723, 0.22)]",high,high,"[('high', -0.26132834, 77.0), ('High', -1.8955923, 15.02), ('medium', -2.7587647, 6.34), ('Medium', -4.4570603, 1.16), ('very', -5.6627736, 0.35)]"
974,974,45,974,AR6_WGI,735,7,Projected oxygen loss in the ocean is thought to result in an ocean-climate feedback through changes in the natural emissions of GHGs ,Projected oxygen loss in the ocean is thought to result in an ocean-climate feedback through changes in the natural emissions of greenhouse gases (GHGs),low,0,test,"It is concluded that the oxygen content of subsurface ocean is projected to transition to historically unprecedented condition with decline over the 21st century (medium confidence). In oxygen-depleted waters, microbial processes (denitrification and anammox, i.e., anaerobic ammonium oxidation; Kuypers et al., 2005; Codispoti, 2007; Gruber and Galloway, 2008) remove fixed nitrogen, and when upwelled waters reach the photic zone, primary production becomes nitrogen-limited (Tyrrell and Lucas, 2002). However, in other oceanic regions, increased water-column stratification due to warming may reduce the amount of N 2O reaching the surface and thereby decrease N 2O flux to the atmosphere. Landolfi et al. (2017) suggest that, by 2100, under the RCP8.5 scenario, total N 2O production in the ocean may decline by 5% and N 2O emissions be reduced by 24% relative to the pre-industrial era due to decreased organic matter export and anthropogenic-driven changes in ocean circulation and atmospheric N 2O concentrations. Projected oxygen loss in the ocean is thought to result in an ocean-climate feedback through changes in the natural emissions of GHGs (low confidence). The areas with relatively rapid oxygen decrease include OMZs in the tropical oceans, where oxygen content has been decreasing at a rate of 0.9–3.4 µmol kg–1 per decade in the thermocline for the past five decades (Stramma et al., 2008).",False,high,high,"[('high', -0.6628537, 51.54), ('medium', -1.0961232, 33.42), ('High', -2.2991204, 10.03), ('Medium', -3.006806, 4.94), (' high', -8.476448, 0.02)]",high,high,"[('high', -0.7181518, 48.77), ('medium', -0.9787719, 37.58), ('High', -2.409497, 8.99), ('Medium', -3.0773952, 4.61), ('very', -8.354753, 0.02)]",high,high,"[('high', -0.69089663, 50.11), ('medium', -1.5063378, 22.17), ('High', -1.5612541, 20.99), ('Medium', -2.7121482, 6.64), ('very', -8.230591, 0.03)]",medium,medium,"[('medium', -0.4685313, 62.59), ('high', -1.1441295, 31.85), ('Medium', -3.5709846, 2.81), ('High', -3.6146286, 2.69), ('very', -8.974841, 0.01)]",medium,medium,"[('medium', -0.57605183, 56.21), ('high', -0.9629041, 38.18), ('High', -3.5172768, 2.97), ('Medium', -3.6571941, 2.58), ('very', -8.810612, 0.01)]"
